Id,DatasetID,IndividualID,OriginalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,StandardisedTraitValue,StandardisedTraitUnit,Replicates,Habitat,LabField,AmbientTemp,AmbientTempMethod,AmbientTempUnit,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,TimeStart,TimeEnd,TotalObsTimeValue,TotalObsTimeUnit,TotalObsTimeNotes,Location,LocationType,LocationDate,LocationDatePrecision,CoordinateType,Latitude,Longitude,Interactor1,Interactor1Common,Interactor1Wholepart,Interactor1Number,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Interactor1Stage,Interactor1Sex,Interactor1Temp,Interactor1TempUnit,Interactor1TempMethod,Interactor1GrowthTemp,Interactor1GrowthTempUnit,Interactor1GrowthDur,Interactor1GrowthdDurUnit,Interactor1GrowthType,Interactor1Acc,Interactor1AccTemp,Interactor1AccTime,Interactor1AccTimeUnit,Interactor1OrigTempNotes,Interactor1OrigTime,Interactor1OrigTimeUnit,Interactor1Size,Interactor1SizeUnit,Interactor1SizeType,Interactor1SizeSI,Interactor1SizeUnitSI,Interactor1DenValue,Interactor1DenUnit,Interactor2Common,Interactor2Kingdom,Interactor2Phylum,Interactor2Class,Interactor2Order,Interactor2Family,Interactor2Genus,Interactor2Species,Interactor2Stage,Interactor2Temp,Interactor2TempUnit,Interactor2GrowthTemp,Interactor2GrowthTempUnit,FigureTable,Citation,DOI,CuratedByCitation,CuratedByDOI,SubmittedBy,ContributorEmail,Notes,DefaultChartXaxis,DefaultChartCategory,EmbargoReleaseDate,cluster_id,version
134979,1527,,KNI010,Feeding Period,number of days required for nymphs to fully engorge,,,20.0,days,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,"Grahamstown, South Africa",field,,0,,-33.31,26.526667,Hyalomma marginatum rufipes koch,,,55.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,marginatum rufipes,nymph,male,26.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Knight. 1978. The life cycle of the tick Hyalomma marginatum rufipes Koch (Acarina: Ixodidae) under laboratory conditions. The Journal of parasitology. 143-146.,https://doi.org/10.2307/3279627,,,Joe Harrison,joeh24@vt.edu,interactor1number is the total number of individuals completing engorgement on the day listed in originaltraitvalue. For an individual level data set duplicate each row interactor1number times,Unplottable,,01/01/1978,21,v1
134980,1528,,KNI011,Feeding Period of Nymphs (Days),number of days required for nymphs to fully engorge,,,21.0,days,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,"Grahamstown, South Africa",field,,0,,-33.31,26.526667,Hyalomma marginatum rufipes koch,,,62.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,marginatum rufipes,nymph,male,26.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Knight. 1978. The life cycle of the tick Hyalomma marginatum rufipes Koch (Acarina: Ixodidae) under laboratory conditions. The Journal of parasitology. 143-146.,https://doi.org/10.2307/3279627,,,Joe Harrison,joeh24@vt.edu,interactor1number is the total number of individuals completing engorgement on the day listed in originaltraitvalue. For an individual level data set duplicate each row interactor1number times,Unplottable,,01/01/1978,-1,v1
134995,1529,,KH001,incubation period,mean Incubation Period in days from egg to larvae at constant temps,,,51.6,days,1.84,1.84,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,250.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,egg,indeterminate,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,Miazar unable to be located. Range not recorded. n is in (200-300). Note DOI is a handle,Unplottable,,01/01/1988,4,v1
134996,1530,,KH002,feeding period,mean Feeding Period in days at larval state at constant temps,,,6.0,days,0.43,0.43,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,45.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,larva,indeterminate,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,Miazar unable to be located. Range not recorded. n = (40-50),Unplottable,,01/01/1988,21,v1
134997,1531,,KH003,premolting period,mean Premolting Period in days at larval state at const temps,,,12.9,days,1.13,1.13,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,45.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,larva,indeterminate,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,Miazar unable to be located. Range not recorded. n = (40-50),Unplottable,,01/01/1988,23,v1
134998,1532,,KH004,feeding period,mean Feeding Period in days at nymph state at constant temps,,,7.9,days,0.51,0.51,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,45.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,nymph,indeterminate,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,Miazar unable to be located. Range not recorded. n = (40-50),Unplottable,,01/01/1988,21,v1
134999,1533,,KH005,premolting period,mean Premolting Period in days at nymph state at constant temps,,,47.4,days,0.58,0.58,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,45.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,nymph,indeterminate,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,Miazar unable to be located. Range not recorded. n = (40-50),Unplottable,,01/01/1988,23,v1
135000,1534,,KH006,feeding period,mean Feeding Period in days at adult female state at const temps,,,11.8,days,1.45,1.45,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,18.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,adult,female,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,Miazar unable to be located. Range not recorded. n = (16-20),Unplottable,,01/01/1988,21,v1
135001,1535,,KH007,preoviposition period,mean Preoviposition Period in days at adult female state at const temps,,,41.4,days,7.09,7.09,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,18.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,adult,female,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,Miazar unable to be located. Range not recorded. n = (16-20),Unplottable,,01/01/1988,26,v1
135002,1536,,KH008,oviposition period,mean Oviposition Period in days at adult female state at const temps,,,26.1,days,1.0,1.0,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,18.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,adult,female,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,Miazar unable to be located. Range not recorded. n = (16-20),Unplottable,,01/01/1988,27,v1
135027,1537,,KH009,weight,Mean weight on day of hatching,,,53.0,ug,1.9,1.9,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,150.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,larva,indeterminate,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 2,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (100-200). Not confident in interactor1number,Unplottable,,01/01/1988,10,v1
135031,1538,,KH010,weight,Mean weight 14 days after hatching,,,38.8,ug,6.5,6.5,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,150.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,larva,indeterminate,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 2,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (100-200). Not confident in interactor1number,Unplottable,,01/01/1988,10,v1
135035,1539,,KH011,weight,Mean weight on day of engorgement,,,498.0,ug,43.9,43.9,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,150.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,larva,indeterminate,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 2,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (100-200). Not confident in interactor1number,Unplottable,,01/01/1988,10,v1
135039,1540,,KH012,weight loss,Percentage loss in body weight during larval prefeeding period,,,26.8,percent,,,,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,150.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,larva,indeterminate,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 3,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (100-200),Unplottable,,01/01/1988,5,v1
135040,1541,,KH013,weight loss,Percentage loss in body weight during larval molting period,,,29.7,percent,,,,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,150.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,larva,indeterminate,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 3,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (100-200),Unplottable,,01/01/1988,5,v1
135041,1542,,KH014,weight loss,Percentage loss in body weight during nymphal prefeeding period,,,35.7,percent,,,,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,35.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,nymph,indeterminate,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 3,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (30-40),Unplottable,,01/01/1988,5,v1
135042,1543,,KH015,weight loss,Percentage loss in body weight during nymphal molting period,,,30.5,percent,,,,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,35.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,nymph,indeterminate,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 3,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (30-40),Unplottable,,01/01/1988,5,v1
135043,1544,,KH016,weight loss,Percentage loss in body weight during female prefeeding period,,,27.7,percent,,,,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,35.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,adult,female,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 3,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (30-40),Unplottable,,01/01/1988,5,v1
135059,1545,,KH017,weight,"Weight of developing Hyalomma impeltatum nymphs held at four different temperatures and 75% relative humidity""",,,0.35,mg,0.03,0.03,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,35.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,nymph,indeterminate,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 4,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (30-40),Unplottable,,01/01/1988,10,v1
135071,1546,,KH018,weight,Weight of undisturbed female Hyalomma impeltatum after molting,,,23.16,mg,1.16,1.16,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,35.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,adult,female,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 5,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (30-40),Unplottable,,01/01/1988,10,v1
135072,1547,,KH019,weight,Weight of undisturbed female Hyalomma impeltatum after feeding (14 days post-molt),,,16.74,mg,0.62,0.62,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,35.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,adult,female,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 5,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (30-40),Unplottable,,01/01/1988,10,v1
135073,1548,,KH020,weight,Weight of undisturbed female Hyalomma impeltatum after engorgement,,,1085.8,mg,33.88,33.88,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,35.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,adult,female,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 5,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (30-40),Unplottable,,01/01/1988,10,v1
135074,1549,,KH021,weight,Mean egg mass,,,730.72,mg,63.24,63.24,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,35.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,adult,female,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 5,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n is the number of females and not the number of eggs,Unplottable,,01/01/1988,10,v1
135075,1550,,KH022,Efficency,Percent weight transfered from engorged female at constant temperature to mass of eggs,,,76.1,percent,1.6,1.6,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,35.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,adult,female,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 5,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (30-40),Unplottable,,01/01/1988,0,v1
135076,1551,,KH023,Weight,Weight of undisturbed female Hyalomma impeltatum after molting,,,25.24,mg,0.71,0.71,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,35.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,adult,female,25.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 5,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (30-40),Unplottable,,01/01/1988,11,v1
135077,1552,,KH024,Weight,Weight of undisturbed female Hyalomma impeltatum after feeding (14 days post-molt),,,16.96,mg,0.76,0.76,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,35.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,adult,female,25.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 5,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (30-40),Unplottable,,01/01/1988,11,v1
135078,1553,,KH025,Weight,Weight of undisturbed female Hyalomma impeltatum after engorgement,,,1127.98,mg,66.69,66.69,SE,,,,terrestrial,laboratory,,,,RH,relative humidity,75.0,percent,,,,,,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,35.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,adult,female,25.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 5,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,n = (30-40),Unplottable,,01/01/1988,11,v1
135091,1554,,KH026,egg mass,Mean egg mass by oviposition day of females raised at constant temps,,,102.18,mg,25.01,25.01,SE,,,,terrestrial,laboratory,,,,,,,,1,,,days,days into the oviposition period,"Miazar, Qatar",colony,02/10/1988,0,,25.5,51.25,Hyalmomma impeltatum,,,5.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,impeltatum,adult,female,21.0,celsius,,28.0,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 6,Khalil. G. and Hagras. A. 1988. Effect of Temperature on Hyalomma (Hyalomma) impeltatum Schulze and Schlottke (Ixodoidea: Ixodidae).,http://hdl.handle.net/10576/10325,,,Joe Harrison,joeh24@vt.edu,5 or 6 adult females mean daily egg output,Interactor1Temp,Location,01/01/1988,9,v1
135211,1555,,EC01,preoviposition period,mean time required for an engorged female tick to begin laying eggs,,,6.6,days,1.1,1.1,sd,,,2.0,terrestrial,laboratory,,,,relative humidity,relative humidity,85.0,percentage,,,,,,"Muzahmyia, Saudi Arabia",laboratory,,0,decimal,24.4714,46.27395,Hylomma dromedarii,Camel Tick,,10.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,dromedarii,adult,female,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,A.M. Alahmed and S.M. Kheir. 2003. Life Cycle and Survival of Hyalomma dromedarii (Acari:Ixodidae) Under Laboratory Conditions. Journal of Agricultural and Marine Sciences 8(1): 11-14,,,,Emerson Clevinger,emma22@vt.edu,Sample size used for each experiment is not completely clear. Interactor1number was only documented when the number of organisms used was apparent from the text.,Unplottable,,01/01/2003,26,v1
135213,1556,,EC02,incubation period,mean time required for an egg to hatch (from time of completion of egg deposition to eclosion of first larva),,,62.0,days,5.0,5.0,sd,,,2.0,terrestrial,laboratory,,,,relative humidity,relative humidity,85.0,percentage,,,,,,"Muzahmyia, Saudi Arabia",laboratory,,0,decimal,24.4714,46.27395,Hylomma dromedarii,Camel Tick,,,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,dromedarii,egg,,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,A.M. Alahmed and S.M. Kheir. 2003. Life Cycle and Survival of Hyalomma dromedarii (Acari:Ixodidae) Under Laboratory Conditions. Journal of Agricultural and Marine Sciences 8(1): 11-14,,,,Emerson Clevinger,emma22@vt.edu,Sample size used for each experiment is not completely clear. Interactor1number was only documented when the number of organisms used was apparent from the text.,Unplottable,,01/01/2003,4,v1
135215,1557,,EC03,hardening period,mean time for a tick to become hardened,,,7.0,days,0.8,0.8,sd,,,2.0,terrestrial,laboratory,,,,relative humidity,relative humidity,85.0,percentage,,,,,,"Muzahmyia, Saudi Arabia",laboratory,,0,decimal,24.4714,46.27395,Hylomma dromedarii,Camel Tick,,,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,dromedarii,adult,female,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,A.M. Alahmed and S.M. Kheir. 2003. Life Cycle and Survival of Hyalomma dromedarii (Acari:Ixodidae) Under Laboratory Conditions. Journal of Agricultural and Marine Sciences 8(1): 11-14,,,,Emerson Clevinger,emma22@vt.edu,Sample size used for each experiment is not completely clear. Interactor1number was only documented when the number of organisms used was apparent from the text.,Unplottable,,01/01/2003,-1,v1
135217,1558,,EC04,feeding period,mean time required for nymphs to feed,,,14.0,days,1.8,1.8,sd,,,2.0,terrestrial,laboratory,,,,relative humidity,relative humidity,85.0,percentage,,,,,,"Muzahmyia, Saudi Arabia",laboratory,,0,decimal,24.4714,46.27395,Hylomma dromedarii,Camel Tick,,50.0,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Hyalomma,dromedarii,nymph,,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,A.M. Alahmed and S.M. Kheir. 2003. Life Cycle and Survival of Hyalomma dromedarii (Acari:Ixodidae) Under Laboratory Conditions. Journal of Agricultural and Marine Sciences 8(1): 11-14,,,,Emerson Clevinger,emma22@vt.edu,Sample size used for each experiment is not completely clear. Interactor1number was only documented when the number of organisms used was apparent from the text.,Unplottable,,01/01/2003,21,v1
